Business Date ,Store ID ,Net Sales 
7/30/2025,CA347     ,4456.95
7/30/2025,CA348     ,2992.35
7/30/2025,CO101     ,3393.13
7/30/2025,CO102     ,2396.1
7/30/2025,CO103     ,2055.57
7/30/2025,CO104     ,2101.21
7/30/2025,FL101     ,0
7/30/2025,FL102     ,0
7/30/2025,FL103     ,0
7/30/2025,FL105     ,0
7/30/2025,FL106     ,0
7/30/2025,FL108     ,0
7/30/2025,FL109     ,0
7/30/2025,FL110     ,0
7/30/2025,FL114     ,0
7/30/2025,FL116     ,0
7/30/2025,GA101     ,0
7/30/2025,GA102     ,0
7/30/2025,GA104     ,0
7/30/2025,GU101     ,0
7/30/2025,GU102     ,1140.03
7/30/2025,HI107     ,0
7/30/2025,LA101     ,1754.16
7/30/2025,LA102     ,528.26
7/30/2025,LA103     ,1742.43
7/30/2025,LA104     ,1374.34
7/30/2025,NJ101     ,0
7/30/2025,NJ109     ,4265.97
7/30/2025,NJ110     ,1325.88
7/30/2025,NV101     ,4460.64
7/30/2025,NV102     ,2911.76
7/30/2025,NV103     ,2505.83
7/30/2025,NV104     ,3134.14
7/30/2025,NV105     ,3219.19
7/30/2025,NV107     ,4491.65
7/30/2025,NV108     ,1986.28
7/30/2025,NV109     ,2803.3
7/30/2025,NV110     ,2640.71
7/30/2025,NV111     ,1307.35
7/30/2025,NV112     ,2198.8
7/30/2025,NV113     ,1460.55
7/30/2025,OM101     ,498.34
7/30/2025,OM102     ,463.34
7/30/2025,OM103     ,862.01
7/30/2025,PA105     ,0
7/30/2025,TH000     ,217.93
7/30/2025,TH101     ,NULL
7/30/2025,TH102     ,NULL
7/30/2025,TH109     ,676.98
7/30/2025,TH110     ,155.33
7/30/2025,TH111     ,NULL
7/30/2025,TH112     ,280.76
7/30/2025,TH116     ,NULL
7/30/2025,TH121     ,NULL
7/30/2025,TH123     ,188.9
7/30/2025,TH125     ,NULL
7/30/2025,TH126     ,240.16
7/30/2025,TH127     ,587.49
7/30/2025,TX101     ,1748.49
7/30/2025,TX102     ,2571.39
7/30/2025,TX103     ,1935.08
7/30/2025,TX105     ,2334.57
7/30/2025,TX107     ,0
7/30/2025,TX108     ,0
7/30/2025,TX109     ,3493.13
7/30/2025,TX110     ,0
7/30/2025,TX111     ,1976.63
7/30/2025,TX114     ,0
7/30/2025,TX117     ,1997.3
7/30/2025,TX118     ,0
7/30/2025,TX119     ,1395.46
7/30/2025,TX120     ,2577.4
7/30/2025,TX123     ,3097.84
7/30/2025,TX124     ,1096.96
7/30/2025,TX126     ,1595.35
7/30/2025,TX128     ,1364.65
7/30/2025,UT101     ,2245.35
7/30/2025,UT102     ,2707.94
7/30/2025,UT103     ,2617.41
7/30/2025,UT104     ,0
7/30/2025,UT106     ,0
7/30/2025,UT107     ,349.36
7/30/2025,WA104     ,0
7/31/2025,AE101     ,5216.01
7/31/2025,AE103     ,5136.82
7/31/2025,AE104     ,NULL
7/31/2025,AE105     ,657.85
7/31/2025,AE106     ,443.22
7/31/2025,AE107     ,349.65
7/31/2025,AE108     ,481.11
7/31/2025,AE109     ,1464.79
7/31/2025,AE110     ,940.59
7/31/2025,AE111     ,293.37
7/31/2025,AZ102     ,0
7/31/2025,AZ103     ,2671.64
7/31/2025,AZ104     ,1194.72
7/31/2025,AZ105     ,1553.51
7/31/2025,CA101     ,0
7/31/2025,CA102     ,0
7/31/2025,CA103     ,0
7/31/2025,CA105     ,0
7/31/2025,CA106     ,3520.45
7/31/2025,CA108     ,1940.25
7/31/2025,CA109     ,3414.3
7/31/2025,CA110     ,3348
7/31/2025,CA111     ,3616.84
7/31/2025,CA112     ,2414.26
7/31/2025,CA114     ,0
7/31/2025,CA115     ,4262.21
7/31/2025,CA116     ,0
7/31/2025,CA117     ,1981.23
7/31/2025,CA118     ,3582.11
7/31/2025,CA119     ,2629.7
7/31/2025,CA120     ,2320.23
7/31/2025,CA123     ,2902.11
7/31/2025,CA125     ,5252.15
7/31/2025,CA126     ,0
7/31/2025,CA128     ,2415.55
7/31/2025,CA129     ,4182.67
7/31/2025,CA130     ,3008.37
7/31/2025,CA131     ,4586.57
7/31/2025,CA132     ,2244.71
7/31/2025,CA133     ,6472.72
7/31/2025,CA134     ,0
7/31/2025,CA136     ,4218.83
7/31/2025,CA137     ,4884.77
7/31/2025,CA140     ,0
7/31/2025,CA141     ,2829.82
7/31/2025,CA142     ,1535.05
7/31/2025,CA144     ,0
7/31/2025,CA145     ,3218.51
7/31/2025,CA146     ,1956.17
7/31/2025,CA147     ,3081.9
7/31/2025,CA148     ,4249.64
7/31/2025,CA150     ,0
7/31/2025,CA151     ,2082.69
7/31/2025,CA153     ,2637.88
7/31/2025,CA156     ,0
7/31/2025,CA157     ,4098.99
7/31/2025,CA158     ,3217.3
7/31/2025,CA159     ,2532.13
7/31/2025,CA160     ,0
7/31/2025,CA161     ,1893.9
7/31/2025,CA162     ,0
7/31/2025,CA163     ,2877.43
7/31/2025,CA164     ,5041.81
7/31/2025,CA165     ,3081.43
7/31/2025,CA166     ,2700.19
7/31/2025,CA167     ,3994.73
7/31/2025,CA168     ,4343.74
7/31/2025,CA169     ,4580.38
7/31/2025,CA170     ,3677.49
7/31/2025,CA171     ,0
7/31/2025,CA172     ,3830.07
7/31/2025,CA173     ,2045.29
7/31/2025,CA175     ,4337.34
7/31/2025,CA176     ,1958.21
7/31/2025,CA177     ,4499.37
7/31/2025,CA178     ,3591.48
7/31/2025,CA179     ,3709.59
7/31/2025,CA180     ,0
7/31/2025,CA181     ,2195.52
7/31/2025,CA183     ,3729.78
7/31/2025,CA184     ,2854.41
7/31/2025,CA185     ,4288.04
7/31/2025,CA186     ,3275.03
7/31/2025,CA187     ,3597.58
7/31/2025,CA188     ,1397.04
7/31/2025,CA189     ,0
7/31/2025,CA191     ,0
7/31/2025,CA192     ,3607.04
7/31/2025,CA193     ,0
7/31/2025,CA194     ,2874.31
7/31/2025,CA195     ,3031.57
7/31/2025,CA197     ,0
7/31/2025,CA198     ,0
7/31/2025,CA200     ,3730.93
7/31/2025,CA201     ,2890.21
7/31/2025,CA202     ,1858.17
7/31/2025,CA203     ,0
7/31/2025,CA204     ,3859.78
7/31/2025,CA205     ,2156.71
7/31/2025,CA206     ,4429.87
7/31/2025,CA208     ,3581.43
7/31/2025,CA209     ,0
7/31/2025,CA210     ,2707.55
7/31/2025,CA212     ,3449.81
7/31/2025,CA213     ,0
7/31/2025,CA215     ,3630.69
7/31/2025,CA216     ,3942.91
7/31/2025,CA217     ,2197.71
7/31/2025,CA218     ,2229.28
7/31/2025,CA220     ,2498.29
7/31/2025,CA221     ,3372.93
7/31/2025,CA222     ,0
7/31/2025,CA223     ,0
7/31/2025,CA224     ,2689.54
7/31/2025,CA226     ,1872.45
7/31/2025,CA227     ,4104.52
7/31/2025,CA228     ,3619.83
7/31/2025,CA229     ,0
7/31/2025,CA230     ,2691.35
7/31/2025,CA231     ,2050.21
7/31/2025,CA232     ,3603.02
7/31/2025,CA233     ,3739.84
7/31/2025,CA234     ,3208.79
7/31/2025,CA235     ,3815.68
7/31/2025,CA237     ,2400.05
7/31/2025,CA238     ,1351.44
7/31/2025,CA240     ,5215.26
7/31/2025,CA241     ,0
7/31/2025,CA242     ,3877.62
7/31/2025,CA243     ,2106.26
7/31/2025,CA244     ,1146.99
7/31/2025,CA245     ,3168.66
7/31/2025,CA247     ,4216.4
7/31/2025,CA248     ,3327.17
7/31/2025,CA249     ,0
7/31/2025,CA250     ,2274.06
7/31/2025,CA251     ,3371.83
7/31/2025,CA252     ,2509.01
7/31/2025,CA253     ,1862.24
7/31/2025,CA254     ,2185.55
7/31/2025,CA255     ,3663.43
7/31/2025,CA257     ,2386.13
7/31/2025,CA258     ,4142.45
7/31/2025,CA260     ,2913.45
7/31/2025,CA261     ,4373.78
7/31/2025,CA263     ,0
7/31/2025,CA266     ,0
7/31/2025,CA267     ,0
7/31/2025,CA268     ,2444.03
7/31/2025,CA269     ,2480.49
7/31/2025,CA272     ,0
7/31/2025,CA273     ,2231.19
7/31/2025,CA274     ,0
7/31/2025,CA276     ,0
7/31/2025,CA277     ,4749.81
7/31/2025,CA278     ,3501.61
7/31/2025,CA279     ,7965.1
7/31/2025,CA280     ,1615.47
7/31/2025,CA283     ,4071.17
7/31/2025,CA284     ,1957.44
7/31/2025,CA285     ,4445.65
7/31/2025,CA286     ,629.35
7/31/2025,CA287     ,2235.91
7/31/2025,CA288     ,2568.86
7/31/2025,CA289     ,3301.35
7/31/2025,CA290     ,2755.79
7/31/2025,CA291     ,2607.64
7/31/2025,CA292     ,2356.72
7/31/2025,CA293     ,1623.33
7/31/2025,CA294     ,2750.18
7/31/2025,CA295     ,2999.46
7/31/2025,CA296     ,1550.07
7/31/2025,CA297     ,6596.35
7/31/2025,CA298     ,2046.18
7/31/2025,CA299     ,2241.23
7/31/2025,CA301     ,3107.1
7/31/2025,CA302     ,3022.69
7/31/2025,CA303     ,2454
7/31/2025,CA304     ,1966.14
7/31/2025,CA305     ,2562.01
7/31/2025,CA306     ,3801.24
7/31/2025,CA307     ,0
7/31/2025,CA308     ,1651.13
7/31/2025,CA309     ,2362.69
7/31/2025,CA310     ,0
7/31/2025,CA311     ,0
7/31/2025,CA313     ,3208.69
7/31/2025,CA314     ,893.6
7/31/2025,CA315     ,2088.95
7/31/2025,CA316     ,2536.92
7/31/2025,CA317     ,3096.7
7/31/2025,CA318     ,1142.12
7/31/2025,CA319     ,0
7/31/2025,CA320     ,0
7/31/2025,CA321     ,2898.85
7/31/2025,CA322     ,2408.94
7/31/2025,CA323     ,1928.87
7/31/2025,CA324     ,241.68
7/31/2025,CA325     ,425.81
7/31/2025,CA327     ,0
7/31/2025,CA328     ,3871.99
7/31/2025,CA329     ,1937.64
7/31/2025,CA330     ,3140.89
7/31/2025,CA331     ,0
7/31/2025,CA332     ,1427.31
7/31/2025,CA333     ,2677.89
7/31/2025,CA334     ,2182.25
7/31/2025,CA335     ,0
7/31/2025,CA340H    ,1787.04
7/31/2025,CA341     ,1207.75
7/31/2025,CA342     ,1707.41
7/31/2025,CA343     ,1367.02
7/31/2025,CA344     ,1832.17
7/31/2025,CA346     ,1867.98
7/31/2025,CA347     ,4120.17
7/31/2025,CA348     ,2731.16
7/31/2025,CO101     ,2990.54
7/31/2025,CO102     ,1815.3
7/31/2025,CO103     ,1655.82
7/31/2025,CO104     ,2419.74
7/31/2025,FL101     ,0
7/31/2025,FL102     ,0
7/31/2025,FL103     ,0
7/31/2025,FL105     ,0
7/31/2025,FL106     ,0
7/31/2025,FL108     ,0
7/31/2025,FL109     ,0
7/31/2025,FL110     ,0
7/31/2025,FL114     ,0
7/31/2025,FL116     ,0
7/31/2025,GA101     ,0
7/31/2025,GA102     ,0
7/31/2025,GA104     ,0
7/31/2025,GU101     ,0
7/31/2025,GU102     ,1952.66
7/31/2025,HI107     ,0
7/31/2025,LA101     ,2099.51
7/31/2025,LA102     ,1064.71
7/31/2025,LA103     ,2407.67
7/31/2025,LA104     ,3238.05
7/31/2025,NJ101     ,0
7/31/2025,NJ109     ,2994.73
7/31/2025,NJ110     ,1409.51
7/31/2025,NV101     ,3859.73
7/31/2025,NV102     ,2552.07
7/31/2025,NV103     ,2906.37
7/31/2025,NV104     ,3244.69
7/31/2025,NV105     ,4219.69
7/31/2025,NV107     ,4197.48
7/31/2025,NV108     ,2897.17
7/31/2025,NV109     ,3397.84
7/31/2025,NV110     ,2788.1
7/31/2025,NV111     ,1075.91
7/31/2025,NV112     ,2571.36
7/31/2025,NV113     ,1420.09
7/31/2025,OM101     ,580.13
7/31/2025,OM102     ,428.78
7/31/2025,OM103     ,463.85
7/31/2025,PA105     ,0
7/31/2025,TH000     ,48.19
7/31/2025,TH101     ,NULL
7/31/2025,TH102     ,NULL
7/31/2025,TH109     ,573.4
7/31/2025,TH110     ,185
7/31/2025,TH111     ,NULL
7/31/2025,TH112     ,267.07
7/31/2025,TH116     ,NULL
7/31/2025,TH121     ,NULL
7/31/2025,TH123     ,254.61
7/31/2025,TH125     ,NULL
7/31/2025,TH126     ,195.56
7/31/2025,TH127     ,271.71
7/31/2025,TX101     ,1939.92
7/31/2025,TX102     ,2578.53
7/31/2025,TX103     ,1958.45
7/31/2025,TX105     ,2788.47
7/31/2025,TX107     ,0
7/31/2025,TX108     ,0
7/31/2025,TX109     ,3473.16
7/31/2025,TX110     ,0
7/31/2025,TX111     ,1696.33
7/31/2025,TX114     ,0
7/31/2025,TX117     ,2170.37
7/31/2025,TX118     ,0
7/31/2025,TX119     ,1574.26
7/31/2025,TX120     ,1933.71
7/31/2025,TX123     ,3477.43
7/31/2025,TX124     ,1221.63
7/31/2025,TX126     ,1701.93
7/31/2025,TX128     ,1958.01
7/31/2025,UT101     ,2282.62
7/31/2025,UT102     ,2872.55
7/31/2025,UT103     ,3175.04
7/31/2025,UT104     ,0
7/31/2025,UT106     ,0
7/31/2025,UT107     ,486.99
7/31/2025,WA104     ,0
8/1/2025,AE101     ,6274.89
8/1/2025,AE103     ,5268.22
8/1/2025,AE104     ,NULL
8/1/2025,AE105     ,806.92
8/1/2025,AE106     ,505.76
8/1/2025,AE107     ,274.39
8/1/2025,AE108     ,486.12
8/1/2025,AE109     ,1379.12
8/1/2025,AE110     ,664.44
8/1/2025,AE111     ,506.99
8/1/2025,AZ102     ,0
8/1/2025,AZ103     ,3437.38
8/1/2025,AZ104     ,1730.29
8/1/2025,AZ105     ,2065.46
8/1/2025,CA101     ,0
8/1/2025,CA102     ,0
8/1/2025,CA103     ,0
8/1/2025,CA105     ,0
8/1/2025,CA106     ,4461.74
8/1/2025,CA108     ,1891.71
8/1/2025,CA109     ,4146.69
8/1/2025,CA110     ,2622.34
8/1/2025,CA111     ,4841.39
8/1/2025,CA112     ,2606.33
8/1/2025,CA114     ,0
8/1/2025,CA115     ,4666.36
8/1/2025,CA116     ,0
8/1/2025,CA117     ,2584.75
8/1/2025,CA118     ,3246.86
8/1/2025,CA119     ,3005.94
8/1/2025,CA120     ,2389.88
8/1/2025,CA123     ,3144.23
8/1/2025,CA125     ,4465.75
8/1/2025,CA126     ,0
8/1/2025,CA128     ,2365.05
8/1/2025,CA129     ,4430.22
8/1/2025,CA130     ,3655.16
8/1/2025,CA131     ,4513.94
8/1/2025,CA132     ,2863.25
8/1/2025,CA133     ,5567.28
8/1/2025,CA134     ,0
8/1/2025,CA136     ,4293.57
8/1/2025,CA137     ,7236.92
8/1/2025,CA140     ,0
8/1/2025,CA141     ,3033.31
8/1/2025,CA142     ,1743.14
8/1/2025,CA144     ,0
8/1/2025,CA145     ,4148.7
8/1/2025,CA146     ,2450.35
8/1/2025,CA147     ,3486.76
8/1/2025,CA148     ,4181.76
8/1/2025,CA150     ,0
8/1/2025,CA151     ,2654.48
8/1/2025,CA153     ,3262.77
8/1/2025,CA156     ,0
8/1/2025,CA157     ,4627.12
8/1/2025,CA158     ,3173.31
8/1/2025,CA159     ,3148.35
8/1/2025,CA160     ,0
8/1/2025,CA161     ,1770.16
8/1/2025,CA162     ,0
8/1/2025,CA163     ,3775.18
8/1/2025,CA164     ,5633.68
8/1/2025,CA165     ,3136.21
8/1/2025,CA166     ,2444.19
8/1/2025,CA167     ,3306.56
8/1/2025,CA168     ,4550.96
8/1/2025,CA169     ,3499.16
8/1/2025,CA170     ,4226.79
8/1/2025,CA171     ,0
8/1/2025,CA172     ,3254.78
8/1/2025,CA173     ,2362.67
8/1/2025,CA175     ,5703.83
8/1/2025,CA176     ,2574.39
8/1/2025,CA177     ,4285.91
8/1/2025,CA178     ,4487.55
8/1/2025,CA179     ,4874.02
8/1/2025,CA180     ,0
8/1/2025,CA181     ,2100.55
8/1/2025,CA183     ,3751.8
8/1/2025,CA184     ,2189.32
8/1/2025,CA185     ,4753.55
8/1/2025,CA186     ,3478.17
8/1/2025,CA187     ,3885.07
8/1/2025,CA188     ,2337.73
8/1/2025,CA189     ,0
8/1/2025,CA191     ,0
8/1/2025,CA192     ,4315.68
8/1/2025,CA193     ,1671.48
8/1/2025,CA194     ,3435.68
8/1/2025,CA195     ,3623.54
8/1/2025,CA197     ,0
8/1/2025,CA198     ,0
8/1/2025,CA200     ,3892.96
8/1/2025,CA201     ,3010.84
8/1/2025,CA202     ,2379.55
8/1/2025,CA203     ,0
8/1/2025,CA204     ,4979.67
8/1/2025,CA205     ,2119.24
8/1/2025,CA206     ,5041.85
8/1/2025,CA208     ,5388.99
8/1/2025,CA209     ,0
8/1/2025,CA210     ,3175.45
8/1/2025,CA212     ,4086.31
8/1/2025,CA213     ,0
8/1/2025,CA215     ,4441.23
8/1/2025,CA216     ,4348.05
8/1/2025,CA217     ,2959.54
8/1/2025,CA218     ,3042.48
8/1/2025,CA220     ,3387.82
8/1/2025,CA221     ,2783.64
8/1/2025,CA222     ,0
8/1/2025,CA223     ,0
8/1/2025,CA224     ,2798.56
8/1/2025,CA226     ,2322.12
8/1/2025,CA227     ,5010.97
8/1/2025,CA228     ,3510.35
8/1/2025,CA229     ,0
8/1/2025,CA230     ,3554.62
8/1/2025,CA231     ,3115.06
8/1/2025,CA232     ,3589.78
8/1/2025,CA233     ,4029.96
8/1/2025,CA234     ,3849.5
8/1/2025,CA235     ,3573.37
8/1/2025,CA237     ,2669.61
8/1/2025,CA238     ,1796.06
8/1/2025,CA240     ,5486.57
8/1/2025,CA241     ,0
8/1/2025,CA242     ,4490.08
8/1/2025,CA243     ,2299.81
8/1/2025,CA244     ,1661.68
8/1/2025,CA245     ,3877.82
8/1/2025,CA247     ,4748.71
8/1/2025,CA248     ,4362.03
8/1/2025,CA249     ,0
8/1/2025,CA250     ,2600.91
8/1/2025,CA251     ,3599.18
8/1/2025,CA252     ,2725.58
8/1/2025,CA253     ,2113.99
8/1/2025,CA254     ,2886.78
8/1/2025,CA255     ,4272.81
8/1/2025,CA257     ,2695.5
8/1/2025,CA258     ,5127.69
8/1/2025,CA260     ,2826.17
8/1/2025,CA261     ,4387.53
8/1/2025,CA263     ,0
8/1/2025,CA266     ,0
8/1/2025,CA267     ,0
8/1/2025,CA268     ,2467.57
8/1/2025,CA269     ,3460.69
8/1/2025,CA272     ,0
8/1/2025,CA273     ,2192.81
8/1/2025,CA274     ,0
8/1/2025,CA276     ,0
8/1/2025,CA277     ,4255.46
8/1/2025,CA278     ,3556.41
8/1/2025,CA279     ,10285.98
8/1/2025,CA280     ,1811.03
8/1/2025,CA283     ,3832.77
8/1/2025,CA284     ,2036.16
8/1/2025,CA285     ,4892.46
8/1/2025,CA286     ,953.97
8/1/2025,CA287     ,2556.67
8/1/2025,CA288     ,3102.7
8/1/2025,CA289     ,3378.4
8/1/2025,CA290     ,3248.22
8/1/2025,CA291     ,2807.84
8/1/2025,CA292     ,2829.2
8/1/2025,CA293     ,2251.52
8/1/2025,CA294     ,2816.59
8/1/2025,CA295     ,4897.72
8/1/2025,CA296     ,1464.75
8/1/2025,CA297     ,7162.78
8/1/2025,CA298     ,2392.98
8/1/2025,CA299     ,2873.8
8/1/2025,CA301     ,2759.65
8/1/2025,CA302     ,3081.44
8/1/2025,CA303     ,3380.24
8/1/2025,CA304     ,2674.54
8/1/2025,CA305     ,3724.35
8/1/2025,CA306     ,5017.79
8/1/2025,CA307     ,0
8/1/2025,CA308     ,1820.01
8/1/2025,CA309     ,3095.46
8/1/2025,CA310     ,0
8/1/2025,CA311     ,0
8/1/2025,CA313     ,3323.4
8/1/2025,CA314     ,1314.22
8/1/2025,CA315     ,2438.57
8/1/2025,CA316     ,2532.34
8/1/2025,CA317     ,3661.32
8/1/2025,CA318     ,1363.16
8/1/2025,CA319     ,0
8/1/2025,CA320     ,0
8/1/2025,CA321     ,3273.91
8/1/2025,CA322     ,2456.88
8/1/2025,CA323     ,2126.68
8/1/2025,CA324     ,306.31
8/1/2025,CA325     ,475.92
8/1/2025,CA327     ,0
8/1/2025,CA328     ,4616.04
8/1/2025,CA329     ,2085.94
8/1/2025,CA330     ,3501.67
8/1/2025,CA331     ,0
8/1/2025,CA332     ,1471.52
8/1/2025,CA333     ,3537.44
8/1/2025,CA334     ,3066.68
8/1/2025,CA335     ,0
8/1/2025,CA340H    ,2540.41
8/1/2025,CA341     ,1873.47
8/1/2025,CA342     ,2181.52
8/1/2025,CA343     ,1641.23
8/1/2025,CA344     ,1793.4
8/1/2025,CA346     ,2533.53
8/1/2025,CA347     ,4896.01
8/1/2025,CA348     ,3308.45
8/1/2025,CO101     ,3646.21
8/1/2025,CO102     ,2583.65
8/1/2025,CO103     ,2293.4
8/1/2025,CO104     ,2973.95
8/1/2025,FL101     ,0
8/1/2025,FL102     ,0
8/1/2025,FL103     ,0
8/1/2025,FL105     ,0
8/1/2025,FL106     ,0
8/1/2025,FL108     ,0
8/1/2025,FL109     ,0
8/1/2025,FL110     ,0
8/1/2025,FL114     ,0
8/1/2025,FL116     ,0
8/1/2025,GA101     ,0
8/1/2025,GA102     ,0
8/1/2025,GA104     ,0
8/1/2025,GU101     ,0
8/1/2025,GU102     ,962.26
8/1/2025,HI107     ,0
8/1/2025,LA101     ,2443.99
8/1/2025,LA102     ,1200.39
8/1/2025,LA103     ,2624.17
8/1/2025,LA104     ,2241.58
8/1/2025,NJ101     ,0
8/1/2025,NJ109     ,3369.19
8/1/2025,NJ110     ,996.86
8/1/2025,NV101     ,5261.14
8/1/2025,NV102     ,2733.29
8/1/2025,NV103     ,3431.72
8/1/2025,NV104     ,3274.99
8/1/2025,NV105     ,4028.86
8/1/2025,NV107     ,4983.35
8/1/2025,NV108     ,3130.97
8/1/2025,NV109     ,3407.09
8/1/2025,NV110     ,2888.34
8/1/2025,NV111     ,1791.76
8/1/2025,NV112     ,1811.87
8/1/2025,NV113     ,1532.42
8/1/2025,OM101     ,641.12
8/1/2025,OM102     ,786
8/1/2025,OM103     ,710.38
8/1/2025,PA105     ,0
8/1/2025,TH000     ,0
8/1/2025,TH101     ,NULL
8/1/2025,TH102     ,NULL
8/1/2025,TH109     ,670.12
8/1/2025,TH110     ,338.39
8/1/2025,TH111     ,NULL
8/1/2025,TH112     ,298.91
8/1/2025,TH116     ,NULL
8/1/2025,TH121     ,NULL
8/1/2025,TH123     ,308.69
8/1/2025,TH125     ,NULL
8/1/2025,TH126     ,313.63
8/1/2025,TH127     ,298.96
8/1/2025,TX101     ,2181.96
8/1/2025,TX102     ,3557.35
8/1/2025,TX103     ,2733.76
8/1/2025,TX105     ,3476.94
8/1/2025,TX107     ,0
8/1/2025,TX108     ,0
8/1/2025,TX109     ,4287.59
8/1/2025,TX110     ,0
8/1/2025,TX111     ,2111.52
8/1/2025,TX114     ,0
8/1/2025,TX117     ,2836.13
8/1/2025,TX118     ,0
8/1/2025,TX119     ,1779.82
8/1/2025,TX120     ,2388.42
8/1/2025,TX123     ,3606.38
8/1/2025,TX124     ,1429.84
8/1/2025,TX126     ,2078.21
8/1/2025,TX128     ,2093.19
8/1/2025,UT101     ,2437.14
8/1/2025,UT102     ,2867.2
8/1/2025,UT103     ,3184.8
8/1/2025,UT104     ,0
8/1/2025,UT106     ,0
8/1/2025,UT107     ,237.75
8/1/2025,WA104     ,0
8/2/2025,AE101     ,7341
8/2/2025,AE103     ,6505.58
8/2/2025,AE104     ,NULL
8/2/2025,AE105     ,817.4
8/2/2025,AE106     ,663.57
8/2/2025,AE107     ,360.3
8/2/2025,AE108     ,380.4
8/2/2025,AE109     ,1916.55
8/2/2025,AE110     ,694.9
8/2/2025,AE111     ,411.04
8/2/2025,AZ102     ,0
8/2/2025,AZ103     ,4415.14
8/2/2025,AZ104     ,2545.52
8/2/2025,AZ105     ,2274.53
8/2/2025,CA101     ,0
8/2/2025,CA102     ,0
8/2/2025,CA103     ,0
8/2/2025,CA105     ,0
8/2/2025,CA106     ,4858.66
8/2/2025,CA108     ,2495.47
8/2/2025,CA109     ,5398.29
8/2/2025,CA110     ,3152.64
8/2/2025,CA111     ,5133.71
8/2/2025,CA112     ,3277.25
8/2/2025,CA114     ,0
8/2/2025,CA115     ,5700.75
8/2/2025,CA116     ,0
8/2/2025,CA117     ,2636.65
8/2/2025,CA118     ,3146.07
8/2/2025,CA119     ,3120.87
8/2/2025,CA120     ,2882.83
8/2/2025,CA123     ,3791.98
8/2/2025,CA125     ,4798.57
8/2/2025,CA126     ,0
8/2/2025,CA128     ,2821.87
8/2/2025,CA129     ,4534.61
8/2/2025,CA130     ,3675.41
8/2/2025,CA131     ,5593.76
8/2/2025,CA132     ,2845.69
8/2/2025,CA133     ,6138.69
8/2/2025,CA134     ,0
8/2/2025,CA136     ,5589.36
8/2/2025,CA137     ,7061.6
8/2/2025,CA140     ,0
8/2/2025,CA141     ,4020.82
8/2/2025,CA142     ,2040.78
8/2/2025,CA144     ,0
8/2/2025,CA145     ,4989.53
8/2/2025,CA146     ,2257.37
8/2/2025,CA147     ,3445.19
8/2/2025,CA148     ,4669.01
8/2/2025,CA150     ,0
8/2/2025,CA151     ,2626.58
8/2/2025,CA153     ,3377.3
8/2/2025,CA156     ,0
8/2/2025,CA157     ,4743.83
8/2/2025,CA158     ,3872.72
8/2/2025,CA159     ,2496.66
8/2/2025,CA160     ,0
8/2/2025,CA161     ,2186.84
8/2/2025,CA162     ,0
8/2/2025,CA163     ,4418.89
8/2/2025,CA164     ,5760.35
8/2/2025,CA165     ,3773.81
8/2/2025,CA166     ,2636.43
8/2/2025,CA167     ,4651.46
8/2/2025,CA168     ,5500.58
8/2/2025,CA169     ,3542.48
8/2/2025,CA170     ,5748.43
8/2/2025,CA171     ,0
8/2/2025,CA172     ,3511.78
8/2/2025,CA173     ,2731.21
8/2/2025,CA175     ,7389.36
8/2/2025,CA176     ,2539.5
8/2/2025,CA177     ,4122.91
8/2/2025,CA178     ,4851.95
8/2/2025,CA179     ,4690.13
8/2/2025,CA180     ,0
8/2/2025,CA181     ,2360.09
8/2/2025,CA183     ,4219.98
8/2/2025,CA184     ,2052.12
8/2/2025,CA185     ,5028.69
8/2/2025,CA186     ,3632.03
8/2/2025,CA187     ,4773.17
8/2/2025,CA188     ,2494.74
8/2/2025,CA189     ,0
8/2/2025,CA191     ,0
8/2/2025,CA192     ,3885.49
8/2/2025,CA193     ,1737.06
8/2/2025,CA194     ,4439.84
8/2/2025,CA195     ,3263.84
8/2/2025,CA197     ,0
8/2/2025,CA198     ,0
8/2/2025,CA200     ,4307.16
8/2/2025,CA201     ,3240.45
8/2/2025,CA202     ,2423.83
8/2/2025,CA203     ,0
8/2/2025,CA204     ,5894.11
8/2/2025,CA205     ,2599.94
8/2/2025,CA206     ,6462.26
8/2/2025,CA208     ,4369.74
8/2/2025,CA209     ,0
8/2/2025,CA210     ,2817.02
8/2/2025,CA212     ,3830.37
8/2/2025,CA213     ,0
8/2/2025,CA215     ,4558.54
8/2/2025,CA216     ,5062.44
8/2/2025,CA217     ,2757.63
8/2/2025,CA218     ,3738.68
8/2/2025,CA220     ,3201.07
8/2/2025,CA221     ,3551.04
8/2/2025,CA222     ,0
8/2/2025,CA223     ,0
8/2/2025,CA224     ,3040.92
8/2/2025,CA226     ,2443.91
8/2/2025,CA227     ,4724.34
8/2/2025,CA228     ,3880.54
8/2/2025,CA229     ,0
8/2/2025,CA230     ,3697
8/2/2025,CA231     ,2989.32
8/2/2025,CA232     ,4133.94
8/2/2025,CA233     ,4471.65
8/2/2025,CA234     ,4465.96
8/2/2025,CA235     ,4222.79
8/2/2025,CA237     ,2915.02
8/2/2025,CA238     ,2164.59
8/2/2025,CA240     ,6226.01
8/2/2025,CA241     ,0
8/2/2025,CA242     ,4671.77
8/2/2025,CA243     ,2491.65
8/2/2025,CA244     ,1902.97
8/2/2025,CA245     ,4599.7
8/2/2025,CA247     ,4072.43
8/2/2025,CA248     ,3961.43
8/2/2025,CA249     ,0
